"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,0.328410904536749,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,0.787690780493842,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,0.91055933655732,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,0.660042652663831,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,1.00163140836842,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,0.481688863075085,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,0.767676381650304,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,0.405328529439643,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,0.477820534006949,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,0.39072962825469,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,0.372123938335088,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-0.283071441729014,,
"NAEXKP03","GDP Government consumption expenditure; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,-2.70359380151666,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","Units",,,-1.09513890321118,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","Units",,,2.37405121361247,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","Units",,,2.1555367709214,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","Units",,,1.39174820922083,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","Units",,,1.2939828812751,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","Units",,,3.13393355497852,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","Units",,,0.0696496809291722,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","Units",,,0.696952595936778,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1995-Q1","Q1-1995","PC","Percentage","0","Units",,,-2.48082868644977,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1995-Q2","Q2-1995","PC","Percentage","0","Units",,,-0.237057612183318,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1995-Q3","Q3-1995","PC","Percentage","0","Units",,,-0.241461248589882,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1995-Q4","Q4-1995","PC","Percentage","0","Units",,,0.483610186129773,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","Units",,,2.19713912181479,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","Units",,,0.0356130362456433,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","Units",,,4.0809252345642,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","Units",,,4.77557798850547,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","Units",,,1.85177230631778,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","Units",,,2.7079687071674,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","Units",,,3.02296169765456,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","Units",,,0.971311050705866,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","Units",,,-0.209603884184977,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","Units",,,0.221911045711313,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","Units",,,0.200501253132832,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","Units",,,1.11197330948939,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","Units",,,1.10831489388227,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","Units",,,2.5560508744283,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","Units",,,0.805485113177435,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","Units",,,2.44261494713381,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","Units",,,0.900052024025651,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","Units",,,0.683620158141236,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","Units",,,1.20074630339884,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","Units",,,0.451174114283291,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","Units",,,2.72306787237865,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","Units",,,1.32647007383376,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","Units",,,1.22550927508469,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","Units",,,-2.69718145039954,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","Units",,,0.253588204368732,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","Units",,,1.34836390058983,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","Units",,,1.56512622803906,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","Units",,,0.270708537141672,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","Units",,,0.89926146325912,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","Units",,,0.994918444991521,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","Units",,,3.14501070496338,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","Units",,,2.27443620899918,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","Units",,,2.33815338706339,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","Units",,,1.57899820698732,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","Units",,,1.4552013716989,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","Units",,,1.70906875523559,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","Units",,,2.71419068161463,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","Units",,,2.41032427370653,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","Units",,,2.70265090850353,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","Units",,,2.13252013232288,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","Units",,,1.84030505581468,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units",,,0.887763522760472,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units",,,-0.0210842914407928,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units",,,0.554913294797682,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,1.44406065307422,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,0.739524850924329,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,0.414891591645812,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,1.19668768667466,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,2.28842695891051,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,-0.621571603240836,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,-0.861711982344472,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-4.12557071561884,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-10.0731327722458,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,-0.47635450184407,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,3.13546397438277,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,4.71231471452464,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,3.52656715329038,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,2.13069039805102,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,1.13651485207072,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,1.76163581164383,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,1.06166974744041,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,0.863110609887279,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,0.400262143516529,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,0.980054980405913,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,2.77261627287345,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,1.04761024480308,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-0.141445871297644,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,0.723646876410328,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,0.550758263037517,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,0.0220596669872724,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,0.108509624715502,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,0.35844268001445,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,0.230717727507212,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,0.866430420556038,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,1.37251325611996,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,1.32565656306027,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-4.21433584468516,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,-2.75558576611729,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-1.27453872863854,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-0.800204131361284,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-1.97389307422608,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,-0.724796993014431,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,0.289558970255923,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-1.64258663469187,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,2.75487812826646,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,0.976368407575075,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,1.21284738782965,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,2.95268350542954,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,-0.130170829677156,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,-0.34518992152743,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,-1.82951725870788,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,-2.02289352386131,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,1.85054310431289,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,-0.603655366830564,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,1.79984655686036,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,-0.609031592240789,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-0.276893509852945,,
"NAEXKP04","GDP Gross fixed capital formation; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,-14.130181622224,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","Units",,,3.62920344913406,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","Units",,,2.86108835080383,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","Units",,,0.763961613074895,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","Units",,,2.91614134323781,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","Units",,,0.650270835816548,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","Units",,,7.11071343982737,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","Units",,,3.92342939976904,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","Units",,,3.97419492113966,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1995-Q1","Q1-1995","PC","Percentage","0","Units",,,2.7740591363467,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1995-Q2","Q2-1995","PC","Percentage","0","Units",,,-2.16072855795637,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1995-Q3","Q3-1995","PC","Percentage","0","Units",,,0.0746230687041109,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1995-Q4","Q4-1995","PC","Percentage","0","Units",,,3.77893018342457,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","Units",,,0.0568829762044023,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","Units",,,3.85931507221936,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","Units",,,2.14945340450161,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","Units",,,-2.67418755207998,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","Units",,,5.60123289295169,,
"NAEXKP06","GDP Exports; constant prices, s.a.","CAN","Canada","GP","Growth previous period","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","Units",,,1.2735214802286,,
